PercAccuracy,Rep1,ParticipantPublicID,Sharing,True1,SM
22,0,1,37,0,0.475
22,1,1,40,1,0.475
100,1,1,100,1,0.475
99,0,1,99,1,0.475
60,1,1,17,0,0.475
79,1,1,81,1,0.475
17,0,1,5,0,0.475
63,1,1,79,1,0.475
37,1,1,21,0,0.475
33,1,1,21,0,0.475
83,0,1,67,0,0.475
95,0,1,63,1,0.475
82,0,1,64,0,0.475
62,0,1,69,1,0.475
100,0,1,72,1,0.475
87,0,1,5,0,0.475
63,0,1,1,0,0.475
56,1,1,88,1,0.475
80,1,1,89,1,0.475
98,1,1,99,1,0.475
9,1,1,7,0,0.475
97,0,1,57,0,0.475
93,0,1,75,1,0.475
86,0,1,22,1,0.475
80,0,1,85,1,0.475
23,0,1,59,1,0.475
60,1,1,6,0,0.475
100,1,1,6,1,0.475
22,1,1,25,0,0.475
20,0,1,22,0,0.475
26,0,1,100,0,0.475
51,0,1,30,0,0.475
9,1,1,1,0,0.475
11,1,1,1,0,0.475
34,1,1,2,0,0.475
99,1,1,81,0,0.475
23,1,1,71,0,0.475
4,0,1,3,0,0.475
64,1,1,61,0,0.475
95,0,1,81,0,0.475
73,0,1,63,1,0.475
85,0,1,10,1,0.475
96,1,1,100,1,0.475
35,0,1,7,0,0.475
99,1,1,82,0,0.475
6,0,1,6,0,0.475
95,0,1,83,1,0.475
3,0,1,6,0,0.475
18,1,1,22,0,0.475
81,1,1,100,1,0.475
95,0,1,79,1,0.475
82,1,1,26,1,0.475
21,0,1,64,1,0.475
99,0,1,80,1,0.475
20,1,1,12,1,0.475
100,0,1,100,1,0.475
77,1,1,61,1,0.475
80,1,1,5,0,0.475
99,1,1,94,1,0.475
85,1,1,72,1,0.475
1,0,2,1,0,0.4042
82,1,2,1,1,0.4042
22,1,2,1,1,0.4042
80,1,2,1,1,0.4042
8,0,2,1,0,0.4042
5,0,2,52,1,0.4042
2,1,2,1,0,0.4042
78,0,2,1,1,0.4042
3,0,2,1,0,0.4042
59,0,2,1,0,0.4042
5,1,2,1,0,0.4042
98,0,2,1,1,0.4042
83,0,2,1,0,0.4042
1,1,2,1,1,0.4042
79,0,2,1,1,0.4042
19,1,2,1,0,0.4042
2,1,2,1,0,0.4042
39,1,2,1,1,0.4042
82,1,2,15,1,0.4042
79,1,2,11,1,0.4042
6,1,2,1,0,0.4042
19,1,2,1,0,0.4042
25,1,2,1,1,0.4042
80,1,2,1,1,0.4042
60,0,2,1,1,0.4042
78,0,2,1,1,0.4042
62,0,2,18,0,0.4042
94,0,2,1,1,0.4042
2,1,2,1,0,0.4042
4,1,2,1,0,0.4042
23,1,2,1,0,0.4042
70,1,2,1,0,0.4042
1,1,2,1,0,0.4042
2,1,2,1,0,0.4042
4,0,2,1,0,0.4042
5,0,2,1,0,0.4042
57,0,2,1,0,0.4042
34,1,2,1,0,0.4042
89,0,2,1,0,0.4042
6,0,2,1,0,0.4042
78,1,2,1,1,0.4042
98,1,2,1,1,0.4042
83,0,2,12,1,0.4042
81,1,2,1,0,0.4042
64,0,2,1,0,0.4042
72,1,2,1,0,0.4042
82,0,2,40,1,0.4042
3,0,2,1,0,0.4042
4,1,2,1,0,0.4042
73,0,2,20,1,0.4042
99,1,2,1,1,0.4042
61,0,2,1,1,0.4042
16,0,2,1,1,0.4042
98,1,2,1,1,0.4042
79,0,2,1,1,0.4042
89,0,2,41,1,0.4042
100,0,2,18,1,0.4042
21,0,2,1,0,0.4042
19,0,2,11,1,0.4042
53,1,2,1,1,0.4042
1,1,3,1,0,0.0938
79,0,3,57,1,0.0938
78,0,3,59,1,0.0938
68,1,3,21,1,0.0938
53,0,3,1,0,0.0938
82,0,3,36,1,0.0938
16,0,3,1,0,0.0938
17,1,3,1,1,0.0938
12,1,3,1,0,0.0938
1,1,3,1,0,0.0938
37,1,3,1,0,0.0938
61,1,3,16,1,0.0938
27,0,3,1,0,0.0938
76,1,3,15,1,0.0938
79,0,3,38,1,0.0938
31,1,3,1,0,0.0938
34,0,3,16,0,0.0938
57,0,3,19,1,0.0938
84,0,3,39,1,0.0938
82,1,3,58,1,0.0938
17,0,3,1,0,0.0938
13,1,3,1,0,0.0938
85,1,3,66,1,0.0938
87,0,3,64,1,0.0938
70,0,3,42,1,0.0938
72,0,3,39,1,0.0938
1,0,3,1,0,0.0938
86,1,3,41,1,0.0938
1,1,3,1,0,0.0938
1,1,3,1,0,0.0938
1,0,3,1,0,0.0938
34,0,3,1,0,0.0938
1,1,3,1,0,0.0938
1,0,3,1,0,0.0938
1,1,3,1,0,0.0938
39,1,3,1,0,0.0938
14,0,3,1,0,0.0938
1,1,3,1,0,0.0938
74,0,3,18,0,0.0938
13,1,3,1,0,0.0938
60,1,3,20,1,0.0938
85,1,3,63,1,0.0938
86,0,3,41,1,0.0938
60,0,3,21,0,0.0938
56,0,3,17,0,0.0938
17,0,3,1,0,0.0938
82,0,3,61,1,0.0938
1,1,3,1,0,0.0938
21,1,3,1,0,0.0938
82,1,3,38,1,0.0938
75,1,3,61,1,0.0938
64,0,3,20,1,0.0938
37,1,3,1,1,0.0938
81,1,3,41,1,0.0938
76,0,3,60,1,0.0938
85,1,3,40,1,0.0938
81,0,3,21,1,0.0938
1,0,3,1,0,0.0938
82,1,3,39,1,0.0938
90,0,3,62,1,0.0938
24,1,4,26,0,0.5424
43,0,4,79,1,0.5424
82,0,4,79,1,0.5424
75,1,4,74,1,0.5424
23,0,4,82,0,0.5424
78,1,4,82,1,0.5424
6,0,4,2,0,0.5424
6,1,4,16,1,0.5424
9,1,4,16,0,0.5424
4,0,4,2,0,0.5424
69,0,4,80,0,0.5424
78,1,4,91,1,0.5424
39,1,4,21,0,0.5424
83,1,4,96,1,0.5424
82,1,4,83,1,0.5424
60,0,4,60,0,0.5424
81,1,4,61,0,0.5424
60,0,4,83,1,0.5424
86,0,4,73,1,0.5424
84,0,4,97,1,0.5424
8,1,4,23,0,0.5424
22,0,4,37,0,0.5424
92,1,4,80,1,0.5424
58,0,4,79,1,0.5424
81,1,4,91,1,0.5424
79,0,4,6,1,0.5424
23,0,4,20,0,0.5424
95,1,4,19,1,0.5424
7,0,4,8,0,0.5424
4,0,4,6,0,0.5424
25,1,4,2,0,0.5424
23,1,4,24,0,0.5424
4,0,4,22,0,0.5424
16,0,4,12,0,0.5424
9,1,4,7,0,0.5424
45,0,4,83,0,0.5424
64,1,4,82,0,0.5424
5,0,4,2,0,0.5424
78,0,4,79,0,0.5424
29,1,4,14,0,0.5424
62,0,4,87,1,0.5424
88,0,4,80,1,0.5424
83,0,4,61,1,0.5424
76,0,4,15,0,0.5424
79,1,4,90,0,0.5424
70,0,4,62,0,0.5424
82,0,4,88,1,0.5424
39,0,4,21,0,0.5424
6,1,4,3,0,0.5424
80,1,4,92,1,0.5424
90,1,4,80,1,0.5424
66,0,4,82,1,0.5424
40,1,4,17,1,0.5424
100,1,4,16,1,0.5424
82,1,4,95,1,0.5424
96,1,4,88,1,0.5424
100,1,4,3,1,0.5424
62,1,4,88,0,0.5424
72,0,4,78,1,0.5424
65,1,4,39,1,0.5424
1,0,5,9,0,0.5639
84,0,5,61,1,0.5639
65,1,5,64,1,0.5639
49,0,5,53,1,0.5639
49,1,5,51,0,0.5639
53,1,5,53,1,0.5639
21,0,5,44,0,0.5639
57,1,5,53,1,0.5639
19,1,5,43,0,0.5639
6,0,5,31,0,0.5639
9,1,5,11,0,0.5639
80,1,5,70,1,0.5639
94,0,5,73,0,0.5639
7,1,5,24,1,0.5639
70,1,5,75,1,0.5639
94,1,5,62,0,0.5639
18,1,5,13,0,0.5639
37,1,5,42,1,0.5639
57,1,5,63,1,0.5639
73,0,5,55,1,0.5639
50,0,5,80,0,0.5639
13,1,5,17,0,0.5639
70,0,5,68,1,0.5639
81,1,5,79,1,0.5639
67,0,5,59,1,0.5639
59,1,5,74,1,0.5639
62,1,5,58,0,0.5639
96,1,5,71,1,0.5639
83,1,5,35,0,0.5639
61,0,5,67,0,0.5639
29,1,5,71,0,0.5639
57,0,5,66,0,0.5639
35,0,5,56,0,0.5639
10,0,5,17,0,0.5639
3,0,5,6,0,0.5639
22,1,5,22,0,0.5639
62,0,5,58,0,0.5639
49,0,5,63,0,0.5639
73,1,5,57,0,0.5639
12,0,5,18,0,0.5639
92,0,5,59,1,0.5639
95,0,5,71,1,0.5639
94,0,5,87,1,0.5639
62,0,5,67,0,0.5639
88,1,5,67,0,0.5639
35,0,5,55,0,0.5639
39,1,5,50,1,0.5639
37,0,5,20,0,0.5639
8,1,5,15,0,0.5639
63,0,5,62,1,0.5639
86,1,5,68,1,0.5639
86,1,5,81,1,0.5639
41,0,5,59,1,0.5639
96,0,5,66,1,0.5639
92,0,5,71,1,0.5639
94,1,5,60,1,0.5639
98,0,5,69,1,0.5639
40,0,5,49,0,0.5639
94,1,5,73,1,0.5639
63,1,5,73,1,0.5639
5,0,6,4,0,0.5997
100,1,6,64,1,0.5997
99,0,6,80,1,0.5997
63,1,6,76,1,0.5997
52,1,6,58,0,0.5997
84,0,6,62,1,0.5997
6,0,6,1,0,0.5997
36,1,6,1,1,0.5997
1,0,6,1,0,0.5997
19,0,6,62,0,0.5997
11,1,6,28,0,0.5997
92,0,6,64,1,0.5997
21,0,6,42,0,0.5997
99,1,6,45,1,0.5997
100,1,6,100,1,0.5997
78,0,6,82,0,0.5997
61,1,6,62,0,0.5997
69,0,6,65,1,0.5997
100,1,6,85,1,0.5997
100,1,6,100,1,0.5997
21,0,6,21,0,0.5997
1,1,6,1,0,0.5997
91,1,6,67,1,0.5997
100,1,6,100,1,0.5997
70,0,6,46,1,0.5997
82,1,6,100,1,0.5997
9,0,6,53,0,0.5997
85,1,6,71,1,0.5997
60,1,6,19,0,0.5997
10,1,6,1,0,0.5997
1,1,6,1,0,0.5997
1,1,6,2,0,0.5997
19,1,6,36,0,0.5997
39,1,6,39,0,0.5997
1,0,6,1,0,0.5997
34,0,6,1,0,0.5997
62,1,6,5,0,0.5997
1,0,6,22,0,0.5997
100,1,6,82,0,0.5997
1,1,6,1,0,0.5997
81,1,6,63,1,0.5997
100,0,6,100,1,0.5997
100,0,6,61,1,0.5997
64,0,6,63,0,0.5997
83,1,6,79,0,0.5997
100,1,6,97,0,0.5997
23,0,6,1,1,0.5997
1,0,6,1,0,0.5997
1,1,6,4,0,0.5997
90,0,6,73,1,0.5997
89,1,6,100,1,0.5997
61,0,6,20,1,0.5997
64,0,6,47,1,0.5997
100,0,6,100,1,0.5997
100,0,6,100,1,0.5997
100,0,6,100,1,0.5997
100,0,6,100,1,0.5997
80,1,6,65,0,0.5997
91,0,6,80,1,0.5997
73,0,6,78,1,0.5997
95,0,7,87,0,0.9618
80,1,7,41,1,0.9618
99,0,7,98,1,0.9618
99,1,7,98,1,0.9618
93,1,7,15,0,0.9618
97,0,7,97,1,0.9618
12,0,7,2,0,0.9618
100,0,7,99,1,0.9618
1,0,7,1,0,0.9618
98,1,7,78,0,0.9618
82,1,7,65,0,0.9618
5,1,7,3,1,0.9618
90,0,7,35,0,0.9618
98,1,7,71,1,0.9618
91,1,7,94,1,0.9618
84,1,7,75,0,0.9618
77,1,7,33,0,0.9618
37,0,7,20,1,0.9618
99,1,7,95,1,0.9618
93,0,7,87,1,0.9618
1,1,7,1,0,0.9618
61,0,7,85,0,0.9618
94,0,7,97,1,0.9618
96,0,7,98,1,0.9618
99,1,7,98,1,0.9618
97,0,7,96,1,0.9618
75,0,7,84,0,0.9618
100,0,7,97,1,0.9618
98,1,7,84,0,0.9618
96,1,7,91,0,0.9618
1,0,7,2,0,0.9618
96,1,7,55,0,0.9618
5,1,7,4,0,0.9618
13,0,7,3,0,0.9618
2,1,7,2,0,0.9618
80,1,7,74,0,0.9618
6,0,7,7,0,0.9618
4,0,7,13,0,0.9618
65,1,7,82,0,0.9618
40,0,7,19,0,0.9618
94,0,7,97,1,0.9618
99,1,7,98,1,0.9618
99,0,7,99,1,0.9618
97,1,7,99,0,0.9618
99,1,7,98,0,0.9618
3,1,7,9,0,0.9618
100,0,7,100,1,0.9618
86,0,7,65,0,0.9618
4,1,7,3,0,0.9618
98,0,7,97,1,0.9618
84,1,7,99,1,0.9618
96,0,7,100,1,0.9618
95,1,7,89,1,0.9618
100,1,7,95,1,0.9618
83,0,7,78,1,0.9618
99,1,7,98,1,0.9618
98,0,7,98,1,0.9618
99,0,7,93,0,0.9618
99,0,7,99,1,0.9618
97,1,7,97,1,0.9618
1,1,8,2,0,0.7174
82,1,8,99,1,0.7174
83,1,8,96,1,0.7174
52,0,8,41,1,0.7174
61,0,8,8,0,0.7174
80,1,8,100,1,0.7174
61,0,8,81,0,0.7174
39,0,8,20,1,0.7174
21,1,8,20,0,0.7174
49,0,8,30,0,0.7174
3,0,8,1,0,0.7174
81,1,8,62,1,0.7174
82,0,8,80,0,0.7174
56,0,8,10,1,0.7174
82,1,8,100,1,0.7174
82,1,8,100,0,0.7174
52,0,8,41,0,0.7174
47,0,8,40,1,0.7174
51,0,8,61,1,0.7174
60,1,8,3,1,0.7174
62,0,8,81,0,0.7174
51,1,8,21,0,0.7174
49,1,8,61,1,0.7174
80,1,8,61,1,0.7174
81,1,8,99,1,0.7174
78,0,8,71,1,0.7174
55,1,8,81,0,0.7174
81,1,8,99,1,0.7174
56,0,8,72,0,0.7174
61,1,8,80,0,0.7174
49,0,8,41,0,0.7174
50,1,8,40,0,0.7174
80,1,8,61,0,0.7174
60,0,8,60,0,0.7174
45,1,8,21,0,0.7174
62,0,8,1,0,0.7174
53,1,8,61,0,0.7174
97,0,8,61,0,0.7174
81,1,8,100,0,0.7174
11,0,8,20,0,0.7174
61,1,8,62,1,0.7174
70,0,8,80,1,0.7174
72,0,8,61,1,0.7174
80,1,8,99,0,0.7174
60,1,8,81,0,0.7174
49,0,8,38,0,0.7174
81,0,8,81,1,0.7174
62,1,8,41,0,0.7174
41,0,8,21,0,0.7174
81,1,8,98,1,0.7174
60,0,8,81,1,0.7174
70,1,8,81,1,0.7174
41,0,8,18,1,0.7174
82,0,8,80,1,0.7174
60,1,8,80,1,0.7174
81,1,8,96,1,0.7174
81,0,8,97,1,0.7174
51,1,8,61,0,0.7174
83,0,8,80,1,0.7174
61,0,8,98,1,0.7174
19,0,9,1,0,0.8146
85,1,9,1,1,0.8146
61,0,9,1,1,0.8146
65,0,9,1,1,0.8146
61,1,9,1,0,0.8146
67,0,9,1,1,0.8146
39,0,9,1,0,0.8146
55,1,9,2,1,0.8146
18,0,9,2,0,0.8146
11,1,9,1,0,0.8146
36,0,9,2,0,0.8146
44,0,9,4,1,0.8146
51,1,9,1,0,0.8146
71,1,9,1,1,0.8146
72,1,9,1,1,0.8146
45,1,9,1,0,0.8146
22,0,9,1,0,0.8146
15,0,9,1,1,0.8146
64,0,9,1,1,0.8146
66,0,9,1,1,0.8146
60,0,9,1,0,0.8146
56,0,9,2,0,0.8146
73,1,9,1,1,0.8146
59,0,9,1,1,0.8146
58,0,9,1,1,0.8146
39,1,9,1,1,0.8146
8,1,9,1,0,0.8146
74,1,9,1,1,0.8146
23,1,9,2,0,0.8146
22,1,9,1,0,0.8146
28,1,9,1,0,0.8146
41,1,9,2,0,0.8146
56,1,9,1,0,0.8146
18,1,9,1,0,0.8146
18,0,9,2,0,0.8146
26,0,9,1,0,0.8146
30,0,9,1,0,0.8146
59,1,9,1,0,0.8146
70,0,9,1,0,0.8146
18,0,9,1,0,0.8146
62,1,9,1,1,0.8146
58,0,9,1,1,0.8146
62,0,9,3,1,0.8146
55,0,9,1,0,0.8146
61,0,9,1,0,0.8146
39,1,9,1,0,0.8146
69,1,9,1,1,0.8146
59,1,9,1,0,0.8146
67,1,9,1,0,0.8146
62,1,9,4,1,0.8146
65,0,9,1,1,0.8146
58,1,9,1,1,0.8146
14,0,9,1,1,0.8146
67,0,9,1,1,0.8146
33,1,9,1,1,0.8146
70,1,9,1,1,0.8146
80,0,9,2,1,0.8146
34,0,9,1,0,0.8146
69,1,9,2,1,0.8146
71,1,9,5,1,0.8146
4,0,10,2,0,0.5118
78,1,10,81,1,0.5118
81,1,10,81,1,0.5118
83,0,10,79,1,0.5118
80,0,10,81,0,0.5118
81,1,10,81,1,0.5118
6,0,10,1,0,0.5118
61,0,10,80,1,0.5118
5,1,10,3,0,0.5118
5,0,10,3,0,0.5118
4,0,10,2,0,0.5118
70,1,10,61,1,0.5118
20,1,10,40,0,0.5118
97,1,10,96,1,0.5118
97,0,10,80,1,0.5118
61,0,10,62,0,0.5118
19,1,10,21,0,0.5118
43,1,10,60,1,0.5118
82,0,10,79,1,0.5118
83,1,10,80,1,0.5118
21,1,10,1,0,0.5118
41,0,10,1,0,0.5118
61,1,10,61,1,0.5118
60,0,10,63,1,0.5118
99,1,10,94,1,0.5118
22,0,10,5,1,0.5118
6,1,10,2,0,0.5118
97,1,10,55,1,0.5118
40,1,10,1,0,0.5118
20,0,10,2,0,0.5118
33,1,10,60,0,0.5118
62,1,10,61,0,0.5118
40,1,10,2,0,0.5118
4,1,10,2,0,0.5118
3,0,10,1,0,0.5118
61,0,10,81,0,0.5118
42,0,10,62,0,0.5118
4,0,10,3,0,0.5118
80,0,10,80,0,0.5118
62,1,10,81,0,0.5118
81,0,10,80,1,0.5118
80,0,10,61,1,0.5118
95,1,10,61,1,0.5118
21,0,10,1,0,0.5118
81,0,10,60,0,0.5118
41,1,10,2,0,0.5118
62,0,10,81,1,0.5118
22,1,10,40,0,0.5118
25,1,10,1,0,0.5118
80,0,10,97,1,0.5118
92,0,10,96,1,0.5118
40,0,10,97,1,0.5118
41,1,10,61,1,0.5118
93,1,10,81,1,0.5118
81,1,10,81,1,0.5118
94,1,10,96,1,0.5118
99,0,10,97,1,0.5118
61,1,10,61,0,0.5118
96,0,10,96,1,0.5118
80,0,10,61,1,0.5118
11,1,11,1,0,0.8111
81,1,11,1,1,0.8111
79,0,11,1,1,0.8111
92,0,11,1,1,0.8111
49,1,11,1,0,0.8111
46,0,11,1,1,0.8111
48,1,11,1,0,0.8111
41,1,11,1,1,0.8111
21,1,11,1,0,0.8111
15,1,11,1,0,0.8111
19,1,11,1,0,0.8111
60,1,11,1,1,0.8111
40,0,11,18,0,0.8111
52,0,11,1,1,0.8111
59,0,11,1,1,0.8111
90,1,11,1,0,0.8111
56,0,11,1,0,0.8111
55,1,11,1,1,0.8111
62,0,11,1,1,0.8111
64,1,11,1,1,0.8111
53,0,11,1,0,0.8111
46,1,11,1,0,0.8111
52,1,11,1,1,0.8111
71,1,11,1,1,0.8111
39,0,11,1,1,0.8111
27,0,11,1,1,0.8111
58,0,11,1,0,0.8111
89,1,11,1,1,0.8111
70,1,11,19,0,0.8111
65,0,11,1,0,0.8111
10,0,11,1,0,0.8111
72,0,11,1,0,0.8111
55,0,11,1,0,0.8111
77,0,11,1,0,0.8111
56,1,11,1,0,0.8111
39,0,11,1,0,0.8111
45,0,11,1,0,0.8111
54,0,11,1,0,0.8111
92,1,11,1,0,0.8111
51,0,11,1,0,0.8111
80,1,11,1,1,0.8111
55,0,11,1,1,0.8111
73,0,11,1,1,0.8111
72,0,11,1,0,0.8111
57,1,11,1,0,0.8111
50,0,11,1,0,0.8111
98,1,11,1,1,0.8111
8,0,11,1,0,0.8111
43,0,11,1,0,0.8111
65,0,11,1,1,0.8111
66,1,11,1,1,0.8111
47,1,11,1,1,0.8111
21,1,11,1,1,0.8111
94,1,11,1,1,0.8111
49,1,11,1,1,0.8111
72,0,11,1,1,0.8111
94,1,11,1,1,0.8111
56,1,11,1,0,0.8111
55,0,11,1,1,0.8111
51,1,11,1,1,0.8111
5,0,12,40,0,0.7271
47,1,12,37,1,0.7271
61,0,12,75,1,0.7271
61,0,12,80,1,0.7271
91,0,12,9,0,0.7271
76,1,12,90,1,0.7271
93,0,12,95,0,0.7271
83,1,12,79,1,0.7271
8,0,12,36,0,0.7271
27,0,12,41,0,0.7271
3,1,12,3,0,0.7271
78,0,12,72,1,0.7271
70,1,12,30,0,0.7271
26,0,12,5,1,0.7271
92,0,12,78,1,0.7271
96,1,12,83,0,0.7271
83,0,12,65,0,0.7271
78,0,12,84,1,0.7271
77,1,12,62,1,0.7271
90,0,12,79,1,0.7271
15,1,12,68,0,0.7271
74,1,12,32,0,0.7271
59,0,12,65,1,0.7271
89,0,12,85,1,0.7271
95,0,12,97,1,0.7271
91,0,12,85,1,0.7271
59,1,12,58,0,0.7271
87,1,12,89,1,0.7271
41,1,12,68,0,0.7271
40,0,12,82,0,0.7271
22,1,12,27,0,0.7271
70,0,12,77,0,0.7271
77,0,12,21,0,0.7271
90,1,12,71,0,0.7271
60,0,12,73,0,0.7271
65,1,12,24,0,0.7271
20,1,12,54,0,0.7271
48,1,12,60,0,0.7271
94,1,12,80,0,0.7271
41,1,12,80,0,0.7271
89,1,12,75,1,0.7271
99,1,12,84,1,0.7271
62,1,12,64,1,0.7271
10,0,12,31,0,0.7271
74,0,12,62,0,0.7271
34,0,12,21,0,0.7271
73,0,12,84,1,0.7271
62,1,12,81,0,0.7271
37,1,12,60,0,0.7271
78,0,12,92,1,0.7271
85,0,12,90,1,0.7271
86,0,12,73,1,0.7271
24,1,12,56,1,0.7271
77,1,12,77,1,0.7271
71,0,12,42,1,0.7271
89,0,12,86,1,0.7271
84,1,12,85,1,0.7271
36,1,12,57,0,0.7271
60,1,12,79,1,0.7271
79,1,12,88,1,0.7271
62,0,13,3,0,0.6813
59,1,13,61,1,0.6813
56,0,13,58,1,0.6813
75,1,13,63,1,0.6813
38,0,13,31,0,0.6813
69,1,13,81,1,0.6813
33,1,13,1,0,0.6813
63,0,13,9,1,0.6813
64,1,13,57,0,0.6813
8,0,13,6,0,0.6813
1,0,13,1,0,0.6813
71,0,13,71,1,0.6813
26,0,13,28,0,0.6813
60,1,13,36,1,0.6813
79,1,13,71,1,0.6813
89,1,13,100,0,0.6813
59,1,13,20,0,0.6813
89,1,13,74,1,0.6813
91,0,13,79,1,0.6813
84,1,13,79,1,0.6813
41,1,13,17,0,0.6813
86,0,13,81,0,0.6813
87,0,13,78,1,0.6813
90,0,13,78,1,0.6813
76,0,13,80,1,0.6813
78,1,13,65,1,0.6813
59,0,13,42,0,0.6813
63,1,13,63,1,0.6813
26,1,13,19,0,0.6813
21,1,13,40,0,0.6813
1,1,13,22,0,0.6813
72,0,13,65,0,0.6813
24,1,13,8,0,0.6813
1,0,13,5,0,0.6813
23,1,13,37,0,0.6813
37,1,13,18,0,0.6813
32,1,13,63,0,0.6813
14,1,13,34,0,0.6813
77,1,13,41,0,0.6813
11,0,13,21,0,0.6813
78,0,13,68,1,0.6813
89,0,13,80,1,0.6813
72,1,13,62,1,0.6813
60,1,13,61,0,0.6813
66,0,13,67,0,0.6813
3,1,13,17,0,0.6813
84,0,13,74,1,0.6813
30,1,13,19,0,0.6813
10,0,13,1,0,0.6813
77,0,13,81,1,0.6813
92,0,13,80,1,0.6813
79,0,13,62,1,0.6813
35,0,13,24,1,0.6813
100,1,13,81,1,0.6813
61,0,13,29,1,0.6813
82,1,13,78,1,0.6813
100,0,13,100,1,0.6813
40,1,13,20,0,0.6813
60,0,13,72,1,0.6813
72,0,13,68,1,0.6813
4,0,14,3,0,0.6257
80,1,14,40,1,0.6257
90,1,14,62,1,0.6257
92,0,14,81,1,0.6257
58,1,14,82,0,0.6257
76,0,14,3,1,0.6257
86,1,14,60,0,0.6257
75,0,14,98,1,0.6257
90,0,14,62,0,0.6257
95,1,14,82,0,0.6257
80,1,14,79,0,0.6257
80,1,14,81,1,0.6257
7,0,14,61,0,0.6257
55,1,14,41,1,0.6257
56,1,14,21,1,0.6257
98,1,14,20,0,0.6257
94,1,14,62,0,0.6257
60,0,14,40,1,0.6257
87,0,14,61,1,0.6257
96,1,14,81,1,0.6257
73,1,14,98,0,0.6257
45,1,14,62,0,0.6257
81,0,14,79,1,0.6257
87,1,14,63,1,0.6257
83,1,14,100,1,0.6257
89,0,14,80,1,0.6257
81,0,14,40,0,0.6257
96,0,14,80,1,0.6257
94,1,14,2,0,0.6257
92,0,14,17,0,0.6257
5,0,14,99,0,0.6257
78,0,14,61,0,0.6257
61,0,14,98,0,0.6257
97,1,14,98,0,0.6257
54,1,14,3,0,0.6257
94,1,14,99,0,0.6257
81,0,14,99,0,0.6257
95,1,14,60,0,0.6257
97,0,14,98,0,0.6257
96,0,14,81,0,0.6257
91,0,14,63,1,0.6257
84,0,14,20,1,0.6257
90,1,14,81,1,0.6257
94,1,14,98,0,0.6257
92,1,14,58,0,0.6257
21,0,14,82,0,0.6257
86,0,14,21,1,0.6257
58,0,14,62,0,0.6257
19,0,14,62,0,0.6257
89,0,14,96,1,0.6257
84,1,14,98,1,0.6257
93,0,14,97,1,0.6257
65,0,14,80,1,0.6257
90,1,14,60,1,0.6257
71,1,14,40,1,0.6257
95,1,14,61,1,0.6257
97,1,14,81,1,0.6257
93,0,14,97,0,0.6257
88,0,14,81,1,0.6257
85,1,14,61,1,0.6257
31,0,15,37,0,0.5323
58,1,15,54,1,0.5323
65,1,15,61,1,0.5323
63,0,15,62,1,0.5323
55,1,15,47,0,0.5323
54,0,15,47,1,0.5323
28,0,15,3,0,0.5323
42,0,15,43,1,0.5323
40,0,15,24,0,0.5323
43,0,15,44,0,0.5323
42,1,15,39,0,0.5323
65,0,15,55,1,0.5323
44,0,15,29,0,0.5323
54,0,15,53,1,0.5323
82,1,15,63,1,0.5323
57,1,15,63,0,0.5323
56,0,15,8,0,0.5323
53,1,15,26,1,0.5323
67,0,15,53,1,0.5323
71,0,15,55,1,0.5323
36,1,15,27,0,0.5323
57,1,15,56,0,0.5323
67,1,15,52,1,0.5323
76,1,15,71,1,0.5323
70,1,15,48,1,0.5323
70,0,15,70,1,0.5323
38,1,15,39,0,0.5323
95,1,15,82,1,0.5323
56,1,15,30,0,0.5323
53,0,15,39,0,0.5323
40,0,15,20,0,0.5323
42,1,15,48,0,0.5323
41,1,15,34,0,0.5323
24,1,15,25,0,0.5323
19,0,15,12,0,0.5323
55,1,15,51,0,0.5323
52,0,15,33,0,0.5323
54,0,15,26,0,0.5323
77,0,15,53,0,0.5323
36,1,15,45,0,0.5323
62,1,15,52,1,0.5323
83,0,15,84,1,0.5323
90,1,15,74,1,0.5323
69,1,15,52,0,0.5323
77,0,15,78,0,0.5323
47,0,15,33,0,0.5323
80,1,15,67,1,0.5323
38,0,15,15,0,0.5323
25,1,15,17,0,0.5323
52,0,15,80,1,0.5323
71,1,15,53,1,0.5323
57,0,15,54,1,0.5323
58,0,15,40,1,0.5323
92,1,15,74,1,0.5323
56,0,15,54,1,0.5323
90,0,15,55,1,0.5323
73,1,15,59,1,0.5323
37,1,15,26,0,0.5323
66,1,15,62,1,0.5323
56,0,15,75,1,0.5323
39,0,16,21,0,0.5278
49,1,16,17,1,0.5278
53,1,16,38,1,0.5278
54,0,16,21,1,0.5278
54,1,16,20,0,0.5278
79,1,16,7,1,0.5278
55,0,16,24,0,0.5278
48,0,16,24,1,0.5278
41,1,16,11,0,0.5278
56,0,16,19,0,0.5278
6,1,16,16,0,0.5278
49,1,16,38,1,0.5278
47,0,16,5,0,0.5278
1,0,16,35,1,0.5278
55,0,16,24,1,0.5278
54,1,16,20,0,0.5278
49,1,16,23,0,0.5278
53,1,16,18,1,0.5278
69,0,16,61,1,0.5278
53,0,16,21,1,0.5278
57,0,16,23,0,0.5278
54,1,16,23,0,0.5278
78,1,16,22,1,0.5278
51,1,16,21,1,0.5278
51,0,16,32,1,0.5278
52,0,16,21,1,0.5278
52,0,16,17,0,0.5278
75,1,16,81,1,0.5278
39,0,16,23,0,0.5278
58,1,16,20,0,0.5278
39,0,16,7,0,0.5278
48,1,16,22,0,0.5278
54,0,16,24,0,0.5278
52,1,16,25,0,0.5278
41,0,16,24,0,0.5278
